code,name_ar,name_fr,name_en,wilaya_code,wilaya_name_ar,daira_name_ar,phone,fax,email,website,address_ar,source
4006,عين الطويلة,AIN TOUILA,Ain Touila,40,خنشلة,عين الطويلة,032 78 01 91,(032) 35 - 04 - 05,APC_AINTOUILA@YAHOO.FR,www.wilaya-khenchela.dz,07 نهج لعلاونة بوجمعة عين الطويلة,merged
4007,تاوزيانت,TAOUZIANAT,Taouzianat,40,خنشلة,قايس,032 74 11 37,(032) 36 - 15 - 15,APC.TAOUZIENT@YAHOO.FR,www.wilaya-khenchela.dz,حي الاخوة بومحراب - تاوزيانت,merged
4008,بوحمامة,BOUHMAMA,Bouhmama,40,خنشلة,بوحمامة,032 33 53 02,(032) 35 - 45 - 56,CMBOUHMAMA4008@GMAIL.COM,www.wilaya-khenchela.dz,حي قرموع احمد,merged
4009,الولجة,EL OUELDJA,El Oueldja,40,خنشلة,ششار,032 74 91 44,(032) 33 - 54 - 60,APCWALJA@YAHOO.FR,www.wilaya-khenchela.dz,الولجة,merged
4010,الرميلة,REMILA,Remila,40,خنشلة,قايس,032 76 61 64,(032) 34 - 92 - 44,APC.REMILA@YAHOO.FR,www.wilaya-khenchela.dz,هنشير مليح - الرميلة,merged
4011,ششار,CHERCHAR,Cherchar,40,خنشلة,ششار,032 75 35 37,(032) 36 - 62 - 59,4011APCCHECHAR@GMAIL.COM,www.wilaya-khenchela.dz,ششار,merged
4012,جلال,DJELLAL,Djellal,40,خنشلة,ششار,032 75 71 22 / 032 75 71 22,(032) 35 - 71 - 01,APCDJELLAL@HOTMAIL.COM,www.wilaya-khenchela.dz,شارع جيش التحرير,merged
4013,ببار,BABAR,Babar,40,خنشلة,بابار,032 75 21 00,(032) 33 - 03 - 36,BABARCOM40@GMAIL.COM,www.wilaya-khenchela.dz,الطريق الوطني رقم 80 حي الشهيد صحراوي الربيعي,merged
4014,تلمزة,TAMZA,Tamza,40,خنشلة,,,(032) 34 - 43 - 18,,,,scraped
4015,انسيغة,ENSIGHA,Ensigha,40,خنشلة,الحامة,032 74 53 00,(032) 74 - 52 - 32,,www.wilaya-khenchela.dz,انسيغة مركز,merged
4016,أولاد رشاش,OULED RECHACHE,Ouled Rechache,40,خنشلة,أولاد رشاش,032 78 51 40,(032) 33 - 92 - 04,APCZOUI@GMAIL.COM,www.wilaya-khenchela.dz,بلدية اولاد رشاش ولاية خنشلة,merged
4017,المحمل,EL MAHMAL,El Mahmal,40,خنشلة,أولاد رشاش,032 70 06 64,(032) 33 - 60 - 44,APC4017@YAHOO.FR,www.wilaya-khenchela.dz,الطريق الوطني رقم 32 بلدية المحمل ولاية خنشلة,merged
4018,مصارة,M'SARA,M'Sara,40,خنشلة,بوحمامة,032 76 02 02,(032) 36 - 52 - 51,APC_MSARA@HOTMAIL.COM,www.wilaya-khenchela.dz,شارع سوفي عبد الحفيظ,merged
4019,يابوس,YABOUS,Yabous,40,خنشلة,بوحمامة,032 74 31 18 / 032 74 31 30,(032) 36 - 31 - 30,APCYABOUS@HOTMAIL.COM,www.wilaya-khenchela.dz,يابوس 40023,merged
4020,خيران,KHIRANE,Khirane,40,خنشلة,ششار,032 74 90 45,(032) 35 - 61 - 04,KHEIRANE4020@OUTLOOK.FR,www.wilaya-khenchela.dz,خيران,merged
4021,شلية,CHELIA,Chelia,40,خنشلة,بوحمامة,032 76 71 06,(032) 34 - 71 - 11,APCCHELIA@GAMIL.COM,www.wilaya-khenchela.dz,شارع الشهيد بعلي بلقاسم,merged
4101,سوق أهراس,SOUK AHRAS,Souk Ahras,41,سوق اهراس,سوق أهراس,037 72 43 66,(037) 31 - 84 - 52,communedesoukahras@gmail.com,,شارع بوثليجة العابد سوق أهراس,merged
4102,سدراتة,SEDRATA,Sedrata,41,سوق اهراس,سدراتة,037 77 67 34,(037) 37 - 70 - 25,apcsedrata4102@gmail.com,,حي السلام سدراتة,merged
4103,الجنانشة,HANENCHA,Hanencha,41,سوق اهراس,المشروحة,037 85 76 86,(037) 34 - 32 - 68,hennanchacommune@gmail.com,,حي برجي محمد الحنانشة,merged
4104,مشروحة,MACHROHA,Machroha,41,سوق اهراس,المشروحة,037 85 55 82,(037) 34 - 64 - 65,commune.de.mechroha.4104@gmail.com,,شارع اول نوفمبر 1954 المشروحة,merged
4105,أولاد إدريس,OULED DRISS,Ouled Driss,41,سوق اهراس,أولاد إدريس,037 89 31 19,(037) 33 - 32 - 76,apc.ouled.driss@gmail.com,,مقر بلدية أولاد إدريس,merged
4106,تيفاش,TIFFECH,Tiffech,41,سوق اهراس,مداوروش,037 83 91 05/037 83 91 06    037 98 91 05/037 83 91 06,(037) 34 - 41 - 04,apctiffech4106@yahoo.com,,مقر بلدية تيفاش,merged
4107,الزعرورية,ZAAROURIA,Zaarouria,41,سوق اهراس,تاورة,037 78 80 37,(037) 33 - 72 - 43,apczaarouria@gmail.com,,شارع دباسي إبراهيم الزعرورية,merged
4108,تاورة,TAOURA,Taoura,41,سوق اهراس,تاورة,037 78 15 26,(037) 33 - 11 - 46,commune.taoura4108@gmail.com,,شارع ابن باديس تاورة,merged
4109,الدريعة,DREA,Drea,41,سوق اهراس,تاورة,037 85 21 05,(037) 37 - 21 - 41,commune.drea4109@gmail.com,,المدينة الجديدة الدريعة,merged
4110,الحدادة,HADDADA,Haddada,41,سوق اهراس,الحدادة,037 80 90 06 /037 80 90 07,(037) 33 - 81 - 39,apc.haddada@yahoo.com,,مقر بلدية الحدادة,merged
4111,لخضارة,KHEDARA,Khedara,41,سوق اهراس,الحدادة,037 89 61 51,(037) 30 - 64 - 05,khedaracommune@yahoo.com,,مقر بلدية الخضارة,merged
4112,المراهنة,MERAHNA,Merahna,41,سوق اهراس,المراهنة,037 80 42 11/037 80 42 12,(037) 33 - 43 - 36,apcmerahna4110@gmail.com,,نهج راهم حسين المراهنة,merged
4113,أولاد مومن,OULED MOUMEN,Ouled Moumen,41,سوق اهراس,الحدادة,097 89 11 05,(037) 30 - 11 - 61,apc_ouled_moumen@yahoo.com,,مقر بلدية أولاد مومن,merged
4114,بئر بوحوش,BIR BOUHOUCHE,Bir Bouhouche,41,سوق اهراس,بئر بوحوش,037 86 10 03,(037) 37 - 01 - 03,APC_BBH4114@yahoo.fr,,حي 05 جويلية 62 بئر بوحوش,merged
4115,مداوروش,M'DAOUROUCHE,M'Daourouche,41,سوق اهراس,مداوروش,037 83 54 01/037 83 54 02,(037) 33 - 61 - 91,apc.mdaourouch@gmail.com,,شارع اول نوفمبر 1954 مداوروش,merged
4116,أم العظايم,OUM EL ADHAIM,Oum El Adhaim,41,سوق اهراس,أم العظايم,037 83 32 30,(037) 37 - 31 - 09,apcoumeladhaim@gmail.com,,القطب الجديد أم العظائم,merged
4117,عين الزانة,AIN ZANA,Ain Zana,41,سوق اهراس,أولاد إدريس,037 89 41 20,(037) 30 - 41 - 01,ainzana.4117.apc@gmail.com,,شارع علوش محمد عين الزانة,merged
4118,عين السلطان,AIN SOLTANE,Ain Soltane,41,سوق اهراس,سدراتة,037 87 41 04,(037) 38 - 31 - 04,commune.ainsoltane2017@gmail.com,,شارع عموري صالح عين سلطان,merged
4119,ويلان,QUILLEN,Quillen,41,سوق اهراس,المراهنة,037 80 71 10,(037) 30 - 71 - 70,apcouillen4119@gmail.com,,مقر بلدية ويلان,merged
4120,سيدي فرج,SIDI FREDJ,Sidi Fredj,41,سوق اهراس,المراهنة,037 89 91 03,(037) 30 - 92 - 08,apcsidifredj41030@gmail.com,,مقربلدية سيدي فرج,merged
4121,سافل الويدان,SAFEL EL OUIDEN,Safel El Ouiden,41,سوق اهراس,بئر بوحوش,037 86 71 06/037 86 71 04,(037) 38 - 71 - 02,apcsafelouiden4121@yahoo.com,,46 شارع جيش التحرير الوطني سافل الويدان,merged
4122,الرقوبة,RAGOUBA,Ragouba,41,سوق اهراس,مداوروش,037 83 98 21/037 83 98 23,(037) 32 - 92 - 68,ragoubacommune@gmail.com,,المدينة الجديدة الراقوبة,merged
4123,خميسة,KHEMISSA,Khemissa,41,سوق اهراس,سدراتة,037 77 01 04,(037) 38 - 01 - 02,communekhemissa4123@gmail.com,,ساحة 1 نوفمبر 1954 خميسة,merged
4124,وادي الكبريت,OUED KEBRIT,Oued Kebrit,41,سوق اهراس,أم العظايم,037 83 01 05/037 83 01 08,(037) 38 - 23 - 07,ouedkebritcommune@gmail.com,,مقر بلدية وادي الكبريت,merged
4125,ترقالت,TERRAGUELT,Terraguelt,41,سوق اهراس,أم العظايم,037 83 41 02,(037) 38 - 41 - 04,apcterreguelt.4125@gmail.com,,حي هواري بومدين ترقالت,merged
4126,الزوابي,ZOUABI,Zouabi,41,سوق اهراس,بئر بوحوش,037 86 81 07,(037) 38 - 81 - 51,apc_zouabi4126@yahoo.com,,03 حي هواري بومدين الزوابي,merged
4201,تيبازة,TIPAZA,Tipaza,42,تيبازة,تيبازة,024 37 49 51,(024) 47 - 00 - 12,tipasaapc@gmail.com,,الجهة الغربية  -  تيبازة   -,merged
4202,مناصر,MENACEUR,Menaceur,42,تيبازة,سيدي أعمر,024 34 02 27,(024) 43 - 02 - 47,apcmenaceur4202@gmail.com,,شارع اول نوفمبر - مناصر  -,merged
4203,الأرهاط,LARHAT,Larhat,42,تيبازة,الداموس,024 35 32 60,(024) 44 - 31 - 71,apclarhat4203@.com,,شارع عيسى مروش - الارهاط   -,merged
4204,دواودة,DOUAOUDA,Douaouda,42,تيبازة,فوكة,024 30 83 81,(024) 40 - 84 - 13,,,شارع دوادي علي  - الدواودة   -,merged
4205,بورقيقة,BOURKIKA,Bourkika,42,تيبازة,أحمر العين,024 49 80 99,(024) 49 - 86 - 96,bourkika@hotmail.com,,شارع اول نوفمبر  - بورقيقة    -,merged
4206,خميستي,KHEMISTI,Khemisti,42,تيبازة,بواسماعيل,024 40 23 26,(046) 47 - 10 - 50,Apc2khemisti@gmail.com,,شارع  الامير عبد القادر   خميستس   -,merged
4207,أغبال,AGHBAL,Aghbal,42,تيبازة,قوراية,024 45 31 09,(024) 45 - 34 - 48,,,مركز  اغبال,merged
4208,حجوط,HADJOUT,Hadjout,42,تيبازة,حجوط,024  39 10 61,(024) 49 - 20 - 49,contact@dairahadjout.com,,شارع عطافية -  حجوط   -,merged
4209,سيدي عامر,SIDI-AMAR,Sidi-Amar,42,تيبازة,سيدي أعمر,024 33 42 67,(024) 44 - 45 - 85,sidiamar4209@gmail.com,,شارع احمد تجوري - سيدي عمر  -,merged
4210,قوراية,GOURAYA,Gouraya,42,تيبازة,قوراية,024 45 20 08,(024) 45 - 28 - 92,,,شارع اول نوفمبر - قوراية  -,merged
4211,الناظور,NADOR,Nador,42,تيبازة,سيدي أعمر,024 37 21 84,(024) 42 - 34 - 98,apcnador@hotmail.com,,محمد بونكراف  -  الناظور  -,merged
4212,الشعيبة,CHAIBA,Chaiba,42,تيبازة,القليعة,024 38 97 94,(024) 48 - 02 - 95,apcchaiba42012@gmail.com,,الشارع الرئسي  - الشعيبة  -,merged
4213,عين تاقورايت,AIN TAGOURAIT,Ain Tagourait,42,تيبازة,بواسماعيل,024 32 97 87,(024) 46 - 52 - 31,apc.aintagourait@gmail.com,,شارع  اول نوفمبر - عين تقورايت,merged
4214,شرشال,CHERCHELL,Cherchell,42,تيبازة,شرشال,024 43 92 37,(024) 43 - 75 - 38,cherchellapc@gmail.com,apc-cherchell.dz,حي الشهيد نوفي أحمد المدعو عبد الحق - شرشال -,merged
4215,الداموس,DAMOUS,Damous,42,تيبازة,الداموس,024 34 32 59,(024) 43 - 39 - 22,maire_damous@yahoo.fr,,الشارع الرئيسي   -  الداموس   -,merged
4216,مراد,MERAD,Merad,42,تيبازة,حجوط,024 54 43 19,(024) 42 - 46 - 95,,,شارع اول نوفمبر  - مراد  -,merged
4217,فوكة,FOUKA,Fouka,42,تيبازة,فوكة,024 40 15 91,(024) 51 - 11 - 34,,,شارع بوليفة احمد  -   فوكة  -,merged
4218,بواسماعيل,BOU ISMAIL,Bou Ismail,42,تيبازة,بواسماعيل,024 31 66 80/81,(024) 46 - 16 - 19,apc.bouismail4218@gmail.com,,طريق القليعة  -  بواسماعيل   -,merged
4219,أحمر العين,AHMER EL AIN,Ahmer El Ain,42,تيبازة,أحمر العين,024 55 97 40,(024) 49 - 03 - 77,apc4278@hotmail.com,,شارع اول نوفمبر -  احمر العين   -,merged
4220,بوهارون,BOU HAROUN,Bou Haroun,42,تيبازة,بواسماعيل,024 30 34 29,(024) 40 - 43 - 22,bouharoun4218@gmail.com,,شارع اول نوفمبر -  بوهارون  -,merged
4221,سيدي غيلاس,SIDI GHILES,Sidi Ghiles,42,تيبازة,شرشال,024 33 13 41,(024) 43 - 21 - 84,sidighiles4221@yahoo.fr,apc-sidighiles.dz,شارع أول نوفمبر - سيدي غيلاس  -,merged
4222,مسلمون,MESSELMOUN,Messelmoun,42,تيبازة,قوراية,024 34 51 13,(024) 45 - 54 - 04,,,مركز مسلمون   -  مسلمون   -,merged
4223,سيدي راشد,SIDI RACHED,Sidi Rached,42,تيبازة,أحمر العين,024 55 62 71,(024) 42 - 62 - 16,,,شارع بوجمعة  -  سيدي  راشد   -,merged
4224,القليعة,KOLEA,Kolea,42,تيبازة,القليعة,024 38 08 31,(024) 48 - 61 - 37,koleacommune@gmail.com,,شارع الثورة  -  القليعة   -,merged
4225,الحطاطبة,ATTATBA,Attatba,42,تيبازة,القليعة,024 59 03 77,(024) 42 - 12 - 06,apcattatba2017@gmail.com,,شارع الاستقلال - الحطاطبة -,merged
4226,سيدي سميان,SIDI SEMIANE,Sidi Semiane,42,تيبازة,شرشال,024 44 81 01 / 99,(024) 44 - 81 - 99,sidisemianeapc@gmail.com,,حي المركز - سيدي سميان  -,merged
4227,بني ميلك,BENI MILEUK,Beni Mileuk,42,تيبازة,الداموس,024 53 61 01,(024) 53 - 61 - 63,papcbenimileuk42@gmail.com,,بلدية بني ميلك,merged
4228,حجرة النص,HADJRET ENNOUS,Hadjret Ennous,42,تيبازة,شرشال,024 35 07 04,(024) 44 - 02 - 98,hadjret.ennous@yahoo.fr,,حي المركز حجرة النص,merged
4301,ميلة,MILA,Mila,43,ميلة,,,(031) 57 - 59 - 59,,,,scraped
4302,فرجيوة,FERDJIOUA,Ferdjioua,43,ميلة,,,(031) 59 - 96 - 12,,,,scraped
4303,شلغوم العيد,CHELGHOUM LAID,Chelghoum Laid,43,ميلة,,,(031) 52 - 51 - 38,,,,scraped
4304,وادي العثمانية,OUED ATHMENIA,Oued Athmenia,43,ميلة,,,(031) 50 - 71 - 38,,,,scraped
4305,عين ملوك,AIN MELLOUK,Ain Mellouk,43,ميلة,,,(031) 51 - 71 - 16,,,,scraped
4306,تلاغمة,TELEGHMA,Teleghma,43,ميلة,,,(031) 56 - 23 - 23,,,,scraped
4307,وادي سقان,OUED SEGUEN,Oued Seguen,43,ميلة,,,(031) 42 - 03 - 45,,,,scraped
4308,تاجنانت,TADJENANET,Tadjenanet,43,ميلة,,,(031) 53 - 52 - 35,,,,scraped
4309,أبن يحيى عبد الرحمن,BENYAHIA ABDERRAHMANE,Benyahia Abderrahmane,43,ميلة,,,(031) 51 - 53 - 10,,,,scraped
4310,وادي النجاء,OUED ENDJA,Oued Endja,43,ميلة,,,(031) 56 - 60 - 71,,,,scraped
4311,أحمد راشدي,AHMED RACHEDI,Ahmed Rachedi,43,ميلة,,,(031) 55 - 66 - 94,,,,scraped
4312,أولاد خلوف,OULED KHALOUF,Ouled Khalouf,43,ميلة,,,(031) 51 - 43 - 38,,,,scraped
4313,تيبرقنت,TIBERGUENT,Tiberguent,43,ميلة,,,(031) 58 - 75 - 02,,,,scraped
4314,بوحاتم,BOUHATEM,Bouhatem,43,ميلة,,,(031) 59 - 01 - 45,,,,scraped
4315,الرواشد,ROUACHED,Rouached,43,ميلة,,,(031) 55 - 20 - 90,,,,scraped
4316,تسالة المطاعي,TESSALA,Tessala,43,ميلة,,,(031) 54 - 63 - 83,,,,scraped
4317,قرارم قوقة,GRAREM GOUGA,Grarem Gouga,43,ميلة,,,(031) 56 - 41 - 93,,,,scraped
4318,سيدي مروان,SIDI MEROUANE,Sidi Merouane,43,ميلة,,,(031) 56 - 86 - 14,,,,scraped
4319,تسادان حدادة,TASSADANE HADDADA,Tassadane Haddada,43,ميلة,,,(031) 59 - 32 - 11,,,,scraped
4320,دراجي بوصالح,DERRAHI BOUSSELAH,Derrahi Bousselah,43,ميلة,,,غير متاح,,,,scraped
4321,مينار زرزة,MINAR ZARZA,Minar Zarza,43,ميلة,,,(031) 58 - 33 - 40,,,,scraped
4322,عميرة أراس,AMIRA ARRES,Amira Arres,43,ميلة,,,(031) 54 - 32 - 09,,,,scraped
4323,ترعي بايبان,TERRAI BAINEM,Terrai Bainem,43,ميلة,,,(031) 55 - 31 - 27,,,,scraped
4324,حمالة,HAMALA,Hamala,43,ميلة,,,(031) 55 - 93 - 27,,,,scraped
4325,عين التين,AIN TINE,Ain Tine,43,ميلة,,,(031) 55 - 01 - 83,,,,scraped
4326,المشيرة,EL MECHIRA,El Mechira,43,ميلة,,,(031) 51 - 81 - 07,,,,scraped
4327,سيدي خليفة,SIDI KHELIFA,Sidi Khelifa,43,ميلة,,,(031) 54 - 21 - 70,,,,scraped
4328,الزغاية,ZEGHAIA,Zeghaia,43,ميلة,,,(031) 55 - 40 - 49,,,,scraped
4329,العيادي برباس,ELAYADI BARBES,Elayadi Barbes,43,ميلة,,,(031) 58 - 61 - 78,,,,scraped
4330,عين البيضاء حريش,AIN BEIDA HARRICHE,Ain Beida Harriche,43,ميلة,,,(031) 59 - 22 - 41,,,,scraped
4331,يحيى بني قشة,YAHIA BENIGUECHA,Yahia Beniguecha,43,ميلة,,,(031) 58 - 14 - 32,,,,scraped
4332,السيقارة,CHIGARA,Chigara,43,ميلة,,,(031) 55 - 81 - 33,,,,scraped
4401,عين الدفلة,AIN-DEFLA,Ain-Defla,44,عين الدفلة,عين الدفلى,027504574/027504569,غير متاح,,,حي الامير عبد القادر,merged
4402,مليانة,MILIANA,Miliana,44,عين الدفلة,مليانة,27649048,(027) 64 - 93 - 19,apc.miliana.4402@gmail.com,,شارع الأمير عبد القادر,merged
4403,بومدفع,BOUMEDFAA,Boumedfaa,44,عين الدفلة,بومدفع,27644293,(027) 64 - 47 - 78,boumedfaaapc@gmail.com,,شارع أول نوفمبر,merged
4404,خميس مليانة,KHEMIS-MILIANA,Khemis-Miliana,44,عين الدفلة,خميس,27561542,(027) 66 - 22 - 40,Apc.khemis@gmail.com,,شارع العقيد بوقارة,merged
4405,حمام ريغة,HAMMAM-RIGHA,Hammam-Righa,44,عين الدفلة,حمام ريغة,27543407,غير متاح,,,شارع أول نوفمبر,merged
4406,عريب,ARIB,Arib,44,عين الدفلة,العامرة,27528409,غير متاح,ARIBDZ@GMAIL.COM,,شارع رنيمة محمد,merged
4407,جليدة,DJELIDA,Djelida,44,عين الدفلة,جليدة,27522467,(027) 61 - 20 - 04,APC.djelida4407@gmail.com,,شارع جيش التحرير,merged
4408,العامرة,EL-AMRA,El-Amra,44,عين الدفلة,العامرة,27520588,غير متاح,,,شارع 19 جوان,merged
4409,بوراشد,BOURACHED,Bourached,44,عين الدفلة,جليدة,27519182,(027) 58 - 91 - 09,APCbourached@gmail.com,,شارع الشهيد حلال محمد,merged
4410,العطاف,EL-ATTAF,El-Attaf,44,عين الدفلة,العطاف,027621130/027621136,(027) 63 - 37 - 60,equipementattaf9@gmail.com,,بلدية العطاف شارع 24 فبراير,merged
4411,العبادية,EL-ABADIA,El-Abadia,44,عين الدفلة,العبادية,27639518,غير متاح,commune44abadia11@gmail.com,,شارع الجيلالي بونعامة,merged
4412,جندل,DJENDEL,Djendel,44,عين الدفلة,جندل,27541864,(027) 64 - 12 - 52,,,شارع 20 أوت  بجندل 44005,merged
4413,وادي الشرفاء,OUED CHORFA,Oued Chorfa,44,عين الدفلة,جندل,27686189,(027) 68 - 11 - 84,ouedchorfa4413@gmail.com,,شارع قرميط محمد  وادي الشرفاء  44024,merged
4414,عين الاشياخ,AIN-LECHIAKH,Ain-Lechiakh,44,عين الدفلة,عين الاشياخ,27575371,(027) 67 - 56 - 50,apcainlekh123@gmail.com,,شارع 05 جويلية,merged
4415,وادي جمعة,OUED DJEMAA,Oued Djemaa,44,عين الدفلة,عين الاشياخ,27687162,(027) 68 - 31 - 44,apc44oueddjemaa@gmail.com,,شارع الشهيد عليج محمد,merged
4416,روينة,ROUINA,Rouina,44,عين الدفلة,الروينة,27617354,غير متاح,apcrouina@gmail.com,,شارع الإستقلال,merged
4417,زدين,ZEDDINE,Zeddine,44,عين الدفلة,الروينة,027627248,(027) 63 - 74 - 49,apc4417zeddine@gmail.com,,شارع 19 مارس 1962,merged
4418,الحسانية,HASSANIA,Hassania,44,عين الدفلة,بومدفع,27537401,(027) 57 - 61 - 84,hoceinia4427@gmail.com,,شارع عمي عيسى الجيلالي,merged
4419,بئر ولد خليفة,BIR-OULD-KHELIFA,Bir-Ould-Khelifa,44,عين الدفلة,برج الأمير خالد,27574474,(027) 67 - 61 - 89,birouled khelif@gmail.com,,شارع الشهداء بئر ولد خليفة,merged
4420,عين السلطان,AIN-SOLTANE,Ain-Soltane,44,عين الدفلة,عين الاشياخ,27572205,(027) 67 - 23 - 94,apc4420@gmail.com,,شارع 05 جويلية,merged
4421,طارق بن زياد,TARIK-IBN-ZIAD,Tarik-Ibn-Ziad,44,عين الدفلة,برج الأمير خالد,27673405,(027) 67 - 32 - 90,communeTIZ2016@gmail.com,,شارع المصالحة الوطنية طارق بن زياد,merged
4422,برج الأمير خالد,BORDJ-EMIR-KHALED,Bordj-Emir-Khaled,44,عين الدفلة,برج الأمير خالد,27570396,(027) 67 - 03 - 77,apc.bordjemirkhaled@gmail.com,,شارع النصر برج الامير خالد,merged
4423,عين الترك,AIN-TORK,Ain-Tork,44,عين الدفلة,حمام ريغة,027534216,(027) 65 - 44 - 15,com.aintorki@yahoo.fr,,شارع الامير عبد القادر,merged
4424,سيدي الأخضر,SIDI-LAKHDAR,Sidi-Lakhdar,44,عين الدفلة,خميس,27689073,غير متاح,,,شارع 01 نوفمبر 1954,merged
4425,إبن علال,BEN ALLAL,Ben Allal,44,عين الدفلة,مليانة,27533212,(027) 65 - 32 - 15,apcbenallel4425@gmail.com,,شارع الأمير عبد القادر,merged
4426,عين البنيان,AIN-BENIAN,Ain-Benian,44,عين الدفلة,حمام ريغة,027531246,(027) 65 - 11 - 43,apc-ainbeniane3544@yahoo.fr,,شارع قورارية محمد,merged
4427,الحسينية,HOCEINIA,Hoceinia,44,عين الدفلة,بومدفع,27537401,غير متاح,hoceinia4427@gmail.com,,شارع عمي عيسى الجيلالي,merged
4428,بربوش,BARBOUCHE,Barbouche,44,عين الدفلة,جندل,27687668,(027) 68 - 41 - 06,commune.birbouche@yahoo.fr,,شارع الإخوة  فراش  بربوش  44042,merged
4429,جمعة أولاد الشيخ,DJEMAA OULED CHEIKH,Djemaa Ouled Cheikh,44,عين الدفلة,جليدة,27521160,(027) 58 - 12 - 61,apcdoc4429@gmail.com,,شارع الشهيد عرجون عبد القادر,merged
4430,المخاطرية,MEKHATRIA,Mekhatria,44,عين الدفلة,العامرة,27513112,غير متاح,4430mekhatriaapc@gmail.com,,شارع ملاحي بن يوسف,merged
4431,بطحية,BATHIA,Bathia,44,عين الدفلة,بطحية,27529171,(027) 52 - 91 - 71,combathia4431@gmail.com,,شارع اول نوفمبر 1954,merged
4432,تاشتة زقاغة,TACHETA ZEGAGHA,Tacheta Zegagha,44,عين الدفلة,العبادية,27525158,(027) 62 - 32 - 91,COMMUNE.TACHETA.ZOUGAGHA@gmail.com,,شارع ميلودي سايح,merged
4433,عين بويحيى,AIN-BOUYAHIA,Ain-Bouyahia,44,عين الدفلة,العبادية,27626672,(027) 58 - 62 - 88,apcainbouyahia4433@gmail.com,,شارع بن سيرة أبراهيم,merged
4434,الماين,EL-MAINE,El-Maine,44,عين الدفلة,الروينة,027614195,غير متاح,Apcelmaine4434@gmail.com,,ساحة الإستقلال,merged
4435,تبركانين,TIBERKANINE,Tiberkanine,44,عين الدفلة,العطاف,27596223,غير متاح,tiberkanine4435@gmail.com,,الحي البلدي تبركانين,merged
4436,بالعاص,BELAAS,Belaas,44,عين الدفلة,بطحية,27627937,027.57.71.87,apc.belaas4436@gmail.com,,شارع المصالحة الوطنية,merged
4501,النعامة,NAAMA,Naama,45,النعامة,النعامة,049 59 53 65,(049) 79 - 66 - 80,,,,merged
4502,مشرية,MECHERIA,Mecheria,45,النعامة,المشرية,049 77 61 33/53 80,(049) 77 - 61 - 35,,,,merged
4503,عين الصفراء,AIN SAFRA,Ain Safra,45,النعامة,عين الصفراء,049 56 11 31,(049) 76 - 18 - 07,,,,merged
4504,تيوت,TIOUT,Tiout,45,النعامة,عين الصفراء,049 76 82 03,(049) 76 - 81 - 44,,,,merged
4505,سفيسيفة,SFISSIFA,Sfissifa,45,النعامة,سفيسيفة,049 76 71 09,(049) 76 - 73 - 77,,,,merged
4506,مغرار,MOGHRAR,Moghrar,45,النعامة,مغرار,049 76 01 90,(049) 76 - 02 - 50,,,,merged
4507,عسلة,ASSELA,Assela,45,النعامة,عسلة,049 56 02 07,(049) 79 - 03 - 63,,,,merged
4508,جنين بورزق,DJENIANE BOURZEG,Djeniane Bourzeg,45,النعامة,مغرار,049 75 81 13,(049) 75 - 83 - 13,,,,merged
4509,عين بن خليل,AIN BEN KHELIL,Ain Ben Khelil,45,النعامة,المشرية,049 79 82 06,(049) 79 - 81 - 87,Apcabk45110@gmail.com,,,merged
4510,مكمن بن عمرو,MAKMAN BEN AMER,Makman Ben Amer,45,النعامة,مكمن بن عمار,049 58 32 02,(049) 78 - 35 - 22,,,,merged
4511,قصدير,KASDIR,Kasdir,45,النعامة,مكمن بن عمار,049 77 21 53,(049) 79 - 03 - 63,,,,merged
4512,البيوض,EL BIOD,El Biod,45,النعامة,المشرية,049 78 11 05,(049) 78 - 18 - 60,apcelbiodhpcd@gmail.com,,,merged
4601,عين تيموشنت,AIN TEMOUCHENT,Ain Temouchent,46,عين تيموشنت,عين تموشنت,043 78 32 13/043 78 11 28,(043) 60 - 62 - 01,,,نهج أول نوفمبر,merged
4602,شعبة اللحم,CHAABAT EL HAM,Chaabat El Ham,46,عين تيموشنت,المالح,043610504/043610134,(043) 70 - 01 - 34,APCCHBAT@Gmail.com,,مقر البلدية  شعبة اللحم,merged
4603,عين الكحيل,AIN KIHAL,Ain Kihal,46,عين تيموشنت,عين الكيحل,043 65 04 67,(043) 65 - 31 - 19,,,شارع مفتاحي سليمان,merged
4604,حملم بوحجر,HAMMAM BOUHADJAR,Hammam Bouhadjar,46,عين تيموشنت,حمام بوحجر,043 73 72 67,(043) 73 - 75 - 13,"apchbh4604@gmail,com",w.skyrock.com,Notice:  Undefined variable: adresse_c_ar inE:wwwsitexadmini,merged
4605,بوزجار,BOUZEDJAR,Bouzedjar,46,عين تيموشنت,العامرية,043 66 71 53,(043) 66 - 64 - 14,"apcbouzedjar4605@gmail,com",,شارع عابد سعيد بلدية بوزجار,merged
4606,وادي برقش,OUED BERKECHE,Oued Berkeche,46,عين تيموشنت,حمام بوحجر,043 73 30 10,(043) 63 - 31 - 19,,,شارع 20 أوت واد برقش,merged
4607,أغلال,AGHLAL,Aghlal,46,عين تيموشنت,عين الكيحل,043 77 01 68/043 77 01 07,(043) 67 - 01 - 70,AGHLAL4607@yahoo.fr,,حي سلييمان عثمان طيب,merged
4608,تارقة,TERGA,Terga,46,عين تيموشنت,المالح,043 62 45 25,(043) 65 - 41 - 30,dairaelmalah@gmail.com,,شارع  حدو الهواري,merged
